"az_early_az_late","az_early_tx_early","az_early_tx_late","az_late_tx_early","az_late_tx_late","tx_early_tx_late","az_early_az_late-pval","az_early_tx_early-pval","az_early_tx_late-pval","az_late_tx_early-pval","az_late_tx_late-pval","tx_early_tx_late-pval"
"GB42178",0.139190951577566,-0.00182594815437165,0.145490304389437,0.107640358825849,0.00530926637744755,0.114198451842448,0,0.531,0,0,0.087,0
"GB42179",0.0319483295342846,0.0334613434484027,0.0313731813876352,0.0471030190647517,-0.000782493032076115,0.0379008259411827,0.001,0,0.001,0,0.505,0
"GB42180",0.0483928092334035,0.00315368304011587,0.0466076282168236,0.0410469527650517,-0.00212446881192463,0.037719527239199,0,0.199,0,0,0.773,0
"GB42181",0.104800463398843,0.0091773586238818,0.0932450212256662,0.0548467305479539,-0.00201943701529128,0.0451455370572911,0,0.06,0,0,0.74,0
"GB42182",0.0198101708396525,0.0162878482166312,0.0213293287806504,0.0171844022905149,0.00252900300835601,0.0112919097604326,0,0,0,0,0.015,0
"GB42183",0,-9.24987753039286e-05,-5.70027931368067e-05,2.61643118786292e-05,0,1.15433674707788e-06,0.747,0.976,0.935,0.303,0.554,0.382
"GB42184",0.000443617100853944,0.00063027959414752,0.000458691896967345,0.00060883524535682,-3.11767027574295e-05,0.000548921215030806,0.01,0.003,0.01,0,0.615,0
"GB42186",0.0117647058823529,0.0361700272268355,-0.00712251999819236,0.0871794871794872,0.00985221674876846,0.0524846291838518,0.153,0.02,0.729,0,0.09,0
"GB40132",0,0,0,0,0,0,1,1,1,1,1,1
"GB40012",0.00107730051043087,0.00054053093513784,0.00123148494447411,0.0011450064744648,8.55522134790565e-05,0.00117060348844134,0.013,0.088,0.009,0,0.307,0.001
"GB42187",0,0.000130821559392924,0,0.000130821559392924,0,0.000130821559392924,0.75,0.057,0.735,0.002,0.56,0
"GB42188",0,0,0,0,0,0,1,1,1,1,1,1
"GB42198",0.00998653502605662,0.0152430238089688,0.00782227725376139,0.0432045810449124,0.00168992320183847,0.032893448290401,0.003,0,0.008,0,0.09,0
"GB42199",0.148436834096252,0.0265682380407971,0.0763902161464222,0.0689709510146619,0.0140704588035621,0.0272233969469695,0,0.005,0,0,0.007,0
"GB42200",0.0001376996233039,0.000238589505286879,0.000166375518870332,0.00116913303171162,0.000378574943029397,0.000647122186182458,0.282,0.183,0.234,0,0.045,0.002
"GB42201",0,0,0,0,0,0,1,1,1,1,1,1
"GB42202",0.00115730696016259,0.00170960501597983,0.00164102443045122,0.00131769430185091,-0.000107673925561658,0.00117262172453236,0.019,0,0,0.002,0.648,0.001
"GB42208",0.0281007631367965,0.0109026443356829,0.0338874244624958,0.00856141011137479,0.000305347204945239,0.0107029871008586,0,0,0,0,0.279,0
"GB42209",0.00923774822259726,-0.00500590374907883,0.0213216931041584,0.023711314739859,-0.0011567934422454,0.0358319964605034,0.113,0.779,0.026,0.002,0.468,0
"GB40133",0.0350555920376123,0.00603678403305474,0.0446385799591107,0.070486778421916,0.00604689987781792,0.082599416912687,0,0.083,0,0,0.042,0
"GB42210",0.00475655647934947,0.00319870236263198,0.00652105704463424,0.00886345258732402,0.000391402916152139,0.00783078906544543,0.002,0.013,0.001,0,0.268,0
"GB42211",0.100487044699381,-0.00486458802254042,0.0887629213192053,0.109300435398488,-0.000540149699695514,0.0963531936989693,0,0.944,0,0,0.408,0
"GB42215",0.00878815157317236,0.00389095574495535,0.0139191771369109,0.00313763908490838,0.000500031774477661,0.00542048928037364,0,0,0,0,0.157,0
"GB42220",0.00418034234392328,0.0052947416209983,0.00443950841157303,0.00217868866883364,0.000358860744361644,0.00203585616208235,0,0,0,0,0.116,0
"GB42224",0.000653663710164287,0.0012117202410552,0.0008207934336526,0.000661163869113968,-2.31252957838546e-05,0.000452952755526703,0.004,0,0.001,0,0.53,0
"GB42225",0.00383612278119483,0.0067052660601048,0.00675651449362791,0.00502073219958266,0.000925468483378267,0.00337405955614212,0.001,0,0,0,0.055,0
"GB42227",0.000740346135666314,0.00410697845113661,0.00136491851893505,0.00407415662584976,0.000859666158938954,0.00389202486590279,0.112,0.001,0.03,0,0.036,0
"GB42232",0.0107047273091699,0.0025815862168872,0.00514121018308555,0.0275543505253113,0.00225009848229307,0.0135341339065359,0.068,0.243,0.144,0.001,0.211,0.012
"GB42233",0.000148704923365384,7.31750930903496e-05,0.000708142118114319,0.000561968419551473,4.43453697430707e-05,0.000599762451399588,0.199,0.281,0.007,0.001,0.32,0.002
"GB42249",0,0,0,0,0,0,1,1,1,1,1,1
"GB40134",0,0,0,0,0,0,1,1,1,1,1,1
"GB42250",0.110956735619293,-0.000161332499258426,0.106224042281105,0.0873093982388528,-0.00196841480339494,0.0807283615153939,0,0.357,0,0,0.531,0
"GB42253",0,0,0,0,0,0,1,1,1,1,1,1
"GB42256",0.0343066550060362,0.0455816024695956,0.0312778640034189,0.0261546261249493,-0.00347044264851837,0.024313822748119,0.006,0,0.007,0.001,0.831,0.001
"GB42257",0.0206440957886045,0.0263736263736264,0.0168895144264604,0.000966341368500157,-0.00384717812932878,-0.000425875728764957,0.037,0.019,0.048,0.302,0.849,0.393
"GB42268",0,0,0,0,0,0,1,1,1,1,1,1
"GB42271",0.033897881361856,0.0167414112748703,0.0494245766867474,0.0323910336135266,0.00461807760566812,0.035000957982627,0,0,0,0,0.017,0
"GB42286",0.00761247085951344,0.0147045384357573,0.0109601575217338,0.0170075332254042,0.00226491317982036,0.0129873706370258,0.003,0,0.001,0,0.021,0
"GB42287",0.0111703132119899,0.00591333464973154,0.0133042564815564,0.0200201447049024,0.00508645392926454,0.0166317555964465,0.001,0.007,0,0,0.002,0
"GB42288",0,0.000183150183150182,0,0.000183150183150182,0,0.000133136834652436,0.631,0.012,0.571,0.001,0.467,0.002
"GB42289",0.00594261862608314,0.0133644230171965,0.00399906532696859,-0.00470255575997847,-0.0052426401398038,-0.00358842568961082,0.202,0.118,0.226,0.735,0.886,0.583
"GB40135",0.00745418125422537,0.00173963721927128,0.00740112391711034,0.00436161225222675,0.000102923717884007,0.0045148479888254,0,0.043,0,0,0.337,0
"GB42290",0.0381867073479779,0.0161674744087403,0.00855557844242805,0.0742352385710946,0.0142112070186374,0.0250612014277218,0.002,0.036,0.096,0,0.02,0
"GB42292",0,0,0,0,0,0,1,1,1,1,1,1
"GB42293",0.053230367967223,0.0182855999909427,0.0553138839968471,0.0223156934984674,0.00149833100633345,0.0231938907940704,0,0.002,0,0,0.139,0
"GB42296",0.0143788763304707,0.000210307269130849,0.0130092460750791,0.0124921550895883,-0.000411208599393476,0.0118025886750369,0.001,0.327,0,0.001,0.532,0
"GB42300",0.0004103967168263,7.88260399547935e-05,0.000506987077108279,0.00020301087687169,9.65903602820894e-05,0.000208204698260328,0.016,0.232,0.005,0.037,0.143,0.022
"GB42301",0.0274056064744731,0.0214966608979835,0.0216441947982217,0.063758586018816,0.00211277571185498,0.052250554854556,0.001,0,0,0,0.096,0
"GB42302",0.0344822478646378,0.00644225228987216,0.027069693811918,0.0574354598300282,0.00128632233881376,0.0501330596186822,0,0.034,0,0,0.205,0
"GB42303",0,2.61643118786292e-05,0,2.61643118786292e-05,0,1.15433674707788e-06,0.861,0.167,0.853,0.216,0.707,0.275
"GB42304",0,0,0,0,0,0,1,1,1,1,1,1
"GB42305",0.0377319980048521,0.00786639973390402,0.0312589184343489,0.0685788630548606,0.00197105928133734,0.0665839506340914,0,0.013,0,0,0.103,0
"GB40136",0.0497341171322165,8.38519458455922e-05,0.0469998215926031,0.0432269907592707,0.00146633284398745,0.0383660882238555,0,0.383,0,0,0.14,0
"GB42306",0.0190306593959441,0.0249846244457156,0.0464465127953319,-0.00486371044288259,-0.00040681012289312,-0.0019561623532558,0.073,0.038,0.01,0.736,0.328,0.418
"GB42307",0.0199180352169971,0.0171661713858735,0.0268255038482356,0.032582802159313,0.00139485670193495,0.0326998575074599,0,0,0,0,0.129,0
"GB42309",0.0732294552943749,-0.00607984800379979,0.0500601655464126,0.0778693408892196,-0.000268246074230483,0.0562537106175631,0,0.888,0,0,0.362,0
"GB42312",0.0765093144889476,-0.00289687879068801,0.0790692433806912,0.0839650867617545,0.00223467420446277,0.0851999953219673,0,0.763,0,0,0.158,0
"GB42313",0.0048905338192301,0.00566547751396385,0.0087996304504967,0.00628703495173077,0.000684217620780525,0.00818500221265217,0.003,0.001,0,0,0.101,0
"GB42317",0.0472097978942114,0.00750157480117353,0.0751465710583964,0.023353967348914,-0.00048125505894725,0.0416598417291704,0.002,0.118,0,0,0.4,0
"GB42325",0.0219538357065494,0.00784521592500675,0.0173663376449751,0.0389610434821084,0.000864648942626389,0.0279283797062682,0.003,0.032,0.003,0,0.249,0
"GB42326",0.000443260439107029,0.00248175458224575,0.000474162150201574,0.00226345803243677,-4.97952716282946e-06,0.00155756350687286,0.101,0,0.078,0,0.484,0
"GB42327",-6.68315177436707e-05,2.61643118786292e-05,0,2.61643118786292e-05,0,1.15433674707788e-06,0.982,0.249,0.763,0.296,0.661,0.394
"GB42328",0.00699861059687146,0.0123648289334273,0.00682261789885019,0.00853938134184229,0.000734242702617016,0.00756272709731554,0,0,0,0,0.057,0
"GB40137",0.0302011172975468,0.0079113559692815,0.0327149658388621,0.0421443524101651,0.00180579702640238,0.0389929913636811,0,0.019,0,0,0.13,0
"GB42329",0.0667510301874393,0.0115569259924845,0.0731861061789387,0.0615037456109563,0.000756088106627639,0.065548355873933,0,0.014,0,0,0.29,0
"GB42331",0.0627284672507912,-0.000741681559603302,0.0503940317060867,0.0783656157637203,0.00314269405350842,0.063017739301606,0,0.482,0,0,0.068,0
"GB42332",0.0008207934336526,0.000728392058779725,0.000763837428034098,2.61643118786292e-05,0,1.15433674707788e-06,0.001,0,0.001,0.317,0.488,0.401
"GB42333",0.0457382578801155,0.00272121567701966,0.039182360523344,0.0641243963217278,0.000984482074490312,0.0578462368613892,0,0.195,0,0,0.232,0
"GB42334",0.000240007182627067,-3.18742278782036e-05,0.000289057513571889,0.000262399055547036,7.74931489750941e-05,6.01482045390345e-05,0.078,0.518,0.063,0.02,0.19,0.229
"GB42335",0.017098133970098,0.00795582189638366,0.0094310314128947,0.0316261068008905,0.00447464029432298,0.0146145033448223,0,0.011,0.003,0,0.013,0
"GB42336",0,NA,0.00492610837438423,0,-0.00417101147028154,0.00492610837438423,NA,NA,NA,NA,NA,NA
"GB42337",0.00711520546020461,0.00334138853362942,0.00537460100222298,0.0138914762808955,-0.000251657124852755,0.0109365940407126,0,0.018,0.001,0,0.583,0
"GB42338",0.044754728742026,0.0167956016153359,0.0275378163137167,0.0436274284474768,0.000763363282419327,0.0264090567293087,0,0.004,0.001,0,0.272,0
"GB42339",0.000136798905608693,0.000189127529365951,0.000136798905608693,-6.31589394695098e-06,-2.81729821101084e-05,2.30873123674424e-06,0.061,0.008,0.057,0.565,0.773,0.348
"GB40138",0.0353605939224161,0.000744468622681405,0.024820141935041,0.0612571407766872,0.00561623118083843,0.0442084147513586,0,0.318,0,0,0.011,0
"GB42341",0.0416800489220951,0.00932500425343197,0.0367913909561124,0.028131890646274,0.000144056590702824,0.030231559516976,0,0.063,0,0,0.374,0
"GB42342",0.00499650525037576,0.00239149927430038,0.00600245895310358,0.00735844790501294,0.0019068173137442,0.00659807471364648,0.002,0.024,0,0,0.015,0
"GB42349",0.0389894788486363,0.0130938821261476,0.0516465273446043,0.020543183689856,0.00252362343096413,0.0231863066774365,0,0,0,0,0.059,0
"GB42350",0.0260089707999702,0.00969205968032516,0.0182177703103323,0.0359532956835461,-4.11364099368594e-05,0.029523201319503,0,0.007,0,0,0.406,0
"GB42351",0.103204375911937,0.0295157938645688,0.0865812862205114,0.185997513582928,0.00788397855229972,0.145502883858078,0,0,0,0,0.025,0
"GB42359",0.026182510678355,0.0113236842117702,0.0237481439394375,0.0167567831486205,0.00214065458778012,0.00939633394357053,0,0,0,0,0.058,0
"GB42360",0.000193517868182447,0.000705234479971506,0.000758217251100035,0.001242985632809,6.76306210041222e-05,0.00117393820540745,0.268,0.053,0.034,0,0.369,0.001
"GB42378",0.00958824639514644,0.00640678536112027,0.00797198687690848,0.00389000721572152,0.00010927684943729,0.00235210277977849,0,0,0,0,0.299,0.003
"GB42379",0.0811866280034879,0.0198951750541146,0.0524329788347636,0.0153007941313631,0.0015026801811121,0.00478995688286787,0.001,0.048,0.005,0.046,0.269,0.16
"GB42386",0.00368132940378407,0.00374712342350247,0.00414586721455523,0.007210223804477,0.000285092891215255,0.00679878918517196,0,0.001,0,0,0.199,0
"GB40139",0.00355040448784805,0.0060393957434236,0.00579806674758521,0.00688907315244491,0.000144443779555692,0.00749408708412491,0.001,0,0,0,0.381,0
"GB42387",0.0135162249212085,0.00369754963776181,0.0159050668502103,0.0137612193109711,0.00167286101758968,0.0130439155390324,0.001,0.057,0,0,0.078,0
"GB42388",0.0183446104083447,0.0322655081033333,0.0391346300340257,-0.00349045228487754,-0.00154914341909285,-0.00357600373764178,0.05,0.013,0.007,0.622,0.42,0.686
"GB42408",0,0,0,0,0,0,1,1,1,1,1,1
"GB42409",0,2.61643118786292e-05,0,2.61643118786292e-05,0,2.61643118786292e-05,0.924,0.098,0.926,0.158,0.834,0.085
"GB42410",0.00510423038618801,0.00331157987124098,0.00202719157453091,0.00455968003041662,0.00033122031146815,0.00209860757964586,0.002,0.013,0.057,0,0.263,0.014
"GB42411",0,0,0,0,0,0,1,1,1,1,1,1
"GB42421",0.00185498729468703,0.002099011834789,0.00240894397429692,0.00284644522816802,0.000286606436765036,0.00240610252248397,0.001,0,0,0,0.185,0
"GB42423",0,0,0,0,0,0,1,1,1,1,1,1
"GB42424",3.14522279964979e-06,-0.000214099730508677,-1.00538555272145e-05,6.58696142566972e-05,-4.02471172988861e-06,5.72463395981382e-05,0.434,0.979,0.456,0.188,0.4,0.185
"GB42425",-6.09343491302372e-05,0.00105095131225319,-0.00017912610404669,0.00241814695534481,7.48281536760986e-05,0.00175657889356873,0.484,0.032,0.57,0,0.343,0
"GB40140",3.32203840276435e-05,0.000272083999086958,-5.70027931368067e-05,0.000514628950768703,3.32203840276435e-05,0.000627943485086324,0.378,0.052,0.639,0,0.352,0
"GB42427",0.00446120403587857,0.00469474234130951,0.00422122152638493,0.00650474752742114,0.000793966026049642,0.00618610831108479,0,0,0,0,0.047,0
"GB42428",0.0053080006916767,0.00319718159693039,0.00658354652158288,0.0037112972288933,-0.000182245918659341,0.00458417912611842,0,0.002,0,0,0.602,0
"GB42437",0.0107158144699038,0.0101577763586214,0.0079848561994933,0.0269628768402003,-0.00364695534078074,0.0196710138520483,0.096,0.095,0.126,0.001,0.877,0.009
"GB42438",0.000664891378631127,0.00175451353112266,0.000889650956058641,0.00333622573106285,0.000546762202149442,0.00206674372684934,0.106,0.005,0.053,0,0.07,0
"GB42439",0.0004103967168263,0.000527285975320702,0.000434544306896711,0.0002061627783706,2.41475900705224e-05,0.000259626396977852,0.005,0,0.001,0.004,0.344,0
"GB42440",0,0,0,0,0,0,1,1,1,1,1,1
"GB42441",0.0067333183656979,0.0365798214968653,0.00810191203233201,0.0227628696673244,0.000871525975769116,0.00863850508729558,0.118,0.003,0.108,0.01,0.289,0.043
"GB42442",0.054780505470422,-0.000200606045728691,0.0578307965077099,0.046116377785719,0.00977014833325052,0.0529492747365724,0,0.414,0,0,0.001,0
"GB42443",0.00267619894124116,-0.000585448617882456,0.00580298579412786,0.00679190751445091,-0.0033724427247368,0.00409560777273821,0.222,0.413,0.132,0.067,0.896,0.122
"GB42444",0.0806002577585925,0.00226729495875744,0.107798902048663,0.0865083526670942,0.00133521614693322,0.116887688310945,0,0.27,0,0,0.266,0
"GB40142",0.00013642173873607,0.000489162447573577,0.000160946495679326,0.000478782312336445,6.24179281598636e-05,0.000420106712492152,0.152,0.007,0.108,0,0.217,0
"GB42445",0.0144499991070868,0.000939765593581776,0.0147489575997571,0.0151504403920572,0.00477633229687757,0.011300461086748,0,0.297,0,0,0.011,0
"GB42446",0.0334840811046896,0.0206470617001264,0.0539766822457161,0.0317641848854036,0.0121884743921069,0.0392532167908317,0.001,0.004,0,0,0.007,0
"GB42460",0.00812598455292579,0.00347796738893724,0.00644098740021404,0.00877656409141547,0.000916257854712166,0.00827592115410469,0.001,0.021,0.002,0,0.129,0
"GB42461",6.95948721232131e-05,0.00124648772999258,0.000152250810043331,0.000916442998650013,0.000110714468920081,0.00136281279507589,0.35,0.001,0.213,0,0.207,0
"GB42462",0,0,0,0,0,0,1,1,1,1,1,1
"GB42463",0,0,0,0,0,0,1,1,1,1,1,1
"GB42464",0.0263365976028623,0.0250734864511437,0.0292814194962198,0.0800576876834491,0.000997210581277996,0.079102310354471,0,0,0,0,0.211,0
"GB42482",0.00563187808706489,0.000506509951027745,0.00490940874569712,0.00956620653259721,8.68710258253858e-05,0.00840342169259778,0.004,0.236,0.003,0,0.339,0
"GB42484",0.000790156500299122,0.000249224736765585,0.000679604641670939,0.00129073984005923,7.95493657560487e-05,0.000579105845171179,0.021,0.178,0.018,0,0.321,0.007
"GB42485",0.00287180517146957,0.00295021513086979,0.0027903005656319,0.001801835119702,0.000251768616357895,0.00176947000155381,0,0,0,0,0.095,0
"GB40143",0.0766046590830413,-0.000675247534330792,0.101896430151868,0.064371101982354,0.00214942168090004,0.0885770917461525,0,0.471,0,0,0.153,0
"GB40016",0.000553633217993177,0.000686646928476975,0.000844941023723011,0.000340136054421736,2.41475900705224e-05,0.000314279356745106,0.002,0.001,0.001,0.004,0.374,0.002
"GB42491",0.229006760945127,0.0528015374884446,0.263778335450424,0.0690791412912606,-0.00318779185162921,0.09405972891075,0,0.006,0,0.001,0.551,0
"GB42492",0.0171847068484277,0.00879628833106794,0.0228818785080127,0.0179802900319147,0.00153966020674323,0.0229335159437677,0,0.005,0,0,0.163,0
"GB42501",0.0651505791918195,0.00762276931765182,0.0913387467588463,0.0632628716171962,0.00431977381206605,0.0858184007081635,0,0.044,0,0,0.048,0
"GB42504",0.0401544761582017,0.015686274509804,0.0405910583951817,0.0990198542347324,-0.00396311608600786,0.101674876847291,0.007,0.084,0.008,0,0.72,0
"GB42505",0,0,0,0,0,0,1,1,1,1,1,1
"GB42506",0.0291389924640449,0.0122642540317595,0.0431564271772469,0.0138290243312679,0.0010265307365338,0.0224079130996179,0,0.003,0,0,0.175,0
"GB42508",0.000729375846609037,0.00245385228834205,0.000796618404048766,0.00365813593861142,0.000323629025319461,0.0039619189440443,0.097,0.001,0.067,0,0.153,0
"GB42509",0.0449602029340963,0.00315614481260462,0.0747293134926904,0.0408099966970812,0.00541490118206622,0.0686630935030796,0,0.111,0,0,0.017,0
"GB42510",0,5.23286237572584e-05,0,-6.31589394695098e-06,0,2.73193030115859e-05,0.766,0.12,0.715,0.666,0.554,0.122
"GB42521",0.0253413713557369,0.0608648635234028,0.0382038926544048,0.0414940306555702,0.00595825323331478,0.0157603674710487,0.005,0,0,0,0.061,0.004
"GB40145",0.00425908284022247,0.00682339942652088,0.00456709931140231,0.00618935634940798,0.000679324796429848,0.00575408334976102,0,0,0,0,0.076,0
"GB42533",0.118468218503205,-0.000543877297243034,0.0444699720188085,0.174720987021289,0.0262793996169223,0.0804122139696007,0,0.401,0.001,0,0,0
"GB42534",0.00847015623858138,0.00570628576951926,0.012714827399419,0.00804521181662765,-0.000146147909751981,0.0100548910419603,0,0,0,0,0.513,0
"GB42535",0.0317853394462537,0.0303814497362154,0.0673476388985833,0.0669572910989893,0.0110836216020275,0.0749503999326471,0.006,0.004,0,0,0.02,0
"GB42536",0.0660043613392021,0.00581355676244055,0.0574562499061596,0.0517697159228829,-0.00149016570243332,0.0478134358447921,0,0.12,0,0,0.56,0
"GB42539",0.0181960496669338,-7.66503071594204e-05,0.0206535313183936,0.0285833515476341,-2.28654433389597e-05,0.0314773789842011,0,0.4,0,0,0.389,0
"GB42540",0.0118981754445944,0.015997159367271,0.0122298502111939,0.0224089748312465,0.000440971432761894,0.0192536712119123,0,0,0,0,0.235,0
"GB42541",0,7.84929356357766e-05,-5.70027931368067e-05,7.84929356357766e-05,0,5.34842692759829e-05,0.743,0.078,0.94,0.034,0.562,0.051
"GB42542",0.0115063871089378,0.00705241782971733,0.012111954244454,0.0056276545159285,0.000664668758166398,0.00524229343570315,0,0,0,0,0.095,0
"GB42543",0.0123516986220091,0.0051163524048774,0.0172904369293096,0.0107447590742776,0.0029944465277052,0.0100439824638777,0,0.009,0,0,0.009,0
"GB42545",0.0480214377479503,0.00127076800398873,0.0442381864565722,0.0777823233152444,-0.000124310642098946,0.0724663525814584,0,0.26,0,0,0.367,0
"GB40147",0.0216180853420012,0.0100768291241479,0.0293132540066707,0.0152329139748384,0.00238868605681364,0.0145891371672198,0,0.009,0,0,0.107,0.001
"GB42547",0.0054298610964334,0.00576293530972438,0.00658456955329956,0.00428110425503236,0.000399200442080638,0.00487729467982045,0,0,0,0,0.211,0
"GB42548",0,0,0,0,0,0,1,1,1,1,1,1
"GB42552",0.00936389133979509,0.00700250599090035,0.00993672914344701,0.00826570835495943,0.00078168881848939,0.00738003001089294,0.001,0.001,0,0,0.124,0
"GB42553",0.141100947440825,0.030198335432803,0.135087787256734,0.0653786136574726,-0.00207144547072025,0.059310397653474,0,0.005,0,0,0.657,0
"GB42565",0,0.000104657247514406,0,0.000104657247514406,0,0.000104657247514406,0.791,0.043,0.776,0.006,0.585,0.002
"GB42567",0,0,0,0,0,0,1,1,1,1,1,1
"GB42576",0.0011342044159014,0.00173694410978997,0.0011885570490533,0.00105362854729296,2.51726056722523e-05,0.000793811684956403,0,0,0,0,0.391,0
"GB42577",0,0,0,0,0,0,1,1,1,1,1,1
"GB42578",0.00171396016193959,0.00161697833533303,0.00100737791573879,0.00240035241652747,0.000499302307745531,0.00124585236423547,0.003,0.004,0.029,0,0.059,0.001
"GB42579",0.000915663586004034,0.0010533372668462,0.00131021892066285,0.00191642021208049,0.00018129247362586,0.00188680297649546,0.037,0.025,0.015,0,0.234,0
"GB40148",3.32203840276435e-05,7.84929356357766e-05,4.82951801410447e-05,0.00011171331966342,8.15155641686882e-05,0.000126788115776821,0.311,0.076,0.161,0.005,0.034,0
"GB42580",0.000777732450817026,0.00337564102116295,0.00164937441540558,0.00311883341754404,0.00049499242370421,0.00267943337026399,0.088,0,0.006,0,0.079,0
"GB42581",0.0320015698688889,0.00389783726015791,0.0282158201768195,0.0229874833953958,0.000147546853723091,0.0187666732610556,0,0.051,0,0,0.401,0
"GB42582",0.0111278204582332,0.0156217706102748,0.00967639170008183,0.011211625905365,0.000512150615276319,0.00680310131508122,0,0,0,0,0.222,0
"GB42583",0.082544763796939,0.0142667676554221,0.066166834724558,0.0842235351218648,0.00529871502780488,0.0530424931220719,0,0.021,0,0,0.074,0
"GB42584",0,0.000202329066167684,2.41475900705224e-05,0.000261643118785959,2.41475900705224e-05,0.000210776511415878,0.55,0.036,0.386,0,0.344,0.002
"GB42585",0,0,0,0,0,0,1,1,1,1,1,1
"GB42586",0.0270892809821326,0.00384622561192194,0.0294354569405431,0.0503895443625245,-0.000219524855172404,0.0502884803944609,0,0.129,0,0,0.418,0
"GB42592",0,0,0,0,0,0,1,1,1,1,1,1
"GB42593",0.000690304195880787,0.00157409062552272,0.00106489343620986,0.00234909646559722,0.000330636145480678,0.00310771556935441,0.1,0.011,0.024,0,0.14,0
"GB42594",0.0469409602621012,0.00442921011552977,0.042351299955767,0.0907040903039124,-0.0014253984200574,0.0848578665458958,0,0.114,0,0,0.659,0
"GB40150",0,0,0,0,0,0,1,1,1,1,1,1
"GB42595",0.00340316189849332,0.00398374826039205,0.00252849731598737,0.00255343311970224,0.000824925776234831,0.00122337891924018,0,0,0.002,0,0.016,0
"GB42596",0.00703984679882252,0.0159341922569826,0.0100886993485281,0.0115172107341657,0.00118076160842373,0.00770650796366856,0,0,0,0,0.058,0
"GB42597",0.0170503103010063,0.0308177877731849,0.0173373974241753,0.0544413546481086,0.00139133042847972,0.0480733150928704,0.002,0,0,0,0.203,0
"GB42598",0.0108056841253944,0.0144525932122677,0.0161316603096977,0.0186395924090328,0.000526903370513865,0.0184001765444373,0,0,0,0,0.217,0
"GB42599",0.0122552713486695,0.0121785621785622,0.015250229491992,0.00957100754497331,0.00111954384181245,0.00823501880645128,0,0,0,0,0.074,0
"GB42601",0.193808178815404,0.0282445759368836,0.215776860604447,0.13308438414081,-0.00010160462924147,0.153579214400909,0,0.01,0,0,0.37,0
"GB42602",0,0,0,0,0,0,1,1,1,1,1,1
"GB42603",0,0,0,0,0,0,1,1,1,1,1,1
"GB42604",0.000343592626518063,0.000550063220203123,0.000377566283999098,0.000527454479415046,-4.02471172988861e-06,0.000656774010347361,0.053,0.015,0.039,0.001,0.472,0
"GB42605",0.121895446573646,0.00240913993976055,0.11546647129018,0.147351411331213,-0.000360438809339447,0.132561598693843,0,0.264,0,0,0.415,0
"GB40153",0.0335659880710992,0.00176674192817594,0.0333251317960157,0.026658953147378,0.00154170119150987,0.0253030850485262,0,0.173,0,0,0.111,0
"GB42606",0,0,0,0,0,0,1,1,1,1,1,1
"GB42607",0.14566603153794,0.0347580948368306,0.12437403259583,0.080260980477872,-0.000454861921981964,0.0653674618647968,0,0,0,0,0.495,0
"GB42608",0.0606137541721891,0.0118948820960735,0.061018341384093,0.0440770789255536,-0.000200956504038619,0.0446441452072136,0,0.008,0,0,0.468,0
"GB42609",0.00652186465814408,0.00452779434916795,0.00455374732586922,0.00609588999082922,0.00105202802899751,0.00344204660534431,0,0,0,0,0.025,0
"GB42612",0.0123123343000984,0.0010145532959317,0.00978434895886715,0.0191206594125194,0.00218082131396147,0.0109522812463128,0,0.188,0,0,0.038,0
"GB42616",0.0146179179722645,0.00428603100183533,0.00961422872525075,0.0105996917031496,0.000531603875116748,0.00812855749501395,0,0.004,0,0,0.213,0
"GB42617",0.176255152580554,0.0223705555284026,0.15629593342842,0.117799247470479,0.00296030539658565,0.0923463303770081,0,0,0,0,0.119,0
"GB42618",0.0109385197218904,0.00341367186332087,0.0104797712872208,0.00742569649543301,0.00074271879695309,0.00815831827322044,0,0.011,0,0,0.1,0
"GB42619",0.00294888849620678,0.00280720517614041,0.0029136235041326,0.00465938036558,6.4655769030364e-05,0.00416383674330656,0.001,0,0,0,0.366,0
"GB42620",0.0992994281558738,0.00335258898227719,0.0790960856641479,0.146678466696847,0.00440260129927117,0.1266740192889,0,0.13,0,0,0.049,0
"GB40154",0.000170019289636336,0.000271079637632954,0.000103952876942315,0.000436124505567292,1.02365494414336e-06,0.000223536352529696,0.164,0.075,0.258,0.005,0.449,0.048
"GB42621",0.00763448771578523,0.00725665086808247,0.00816412867922511,0.014797105453297,0.00169593009460478,0.0123127131202451,0,0,0,0,0.02,0
"GB42622",0.137094470198456,0.00114705354872935,0.118969760509923,0.138936290884089,0.00513950646904426,0.12550005067296,0,0.283,0,0,0.056,0
"GB42623",0.00531856226465022,0.00102516303506994,0.00728582785269571,0.0043357557295024,0.000568468204249162,0.0058274692054433,0.001,0.069,0,0,0.089,0
"GB42624",0.0314981922459336,0.0280697754823781,0.0371959583710948,0.0591046990475907,0.00181263579286572,0.0704595406924082,0,0,0,0,0.113,0
"GB42625",0.0887586032131977,0.00919385363042358,0.0917822016826638,0.112952885443297,0.00276930628299654,0.119194540477913,0,0.019,0,0,0.086,0
"GB42626",0.0688892985965938,0.0105000349384234,0.0712571877527077,0.047858691657882,0.00209985756881415,0.051029398732736,0,0.011,0,0,0.114,0
"GB42627",0.0559932284852467,0.0242069697007635,0.0414328602096949,0.0843524006679848,0.00338295561176816,0.0783448247579837,0,0,0,0,0.045,0
"GB42628",0.0796548167908531,0.00930326769827095,0.0784665198471316,0.126129366922264,-0.00099003106023221,0.126352310816774,0,0.023,0,0,0.601,0
